0.08227971;660.36;2020-01-12 00:00:09;1578787209
0.08190909;660.8;2020-01-12 01:00:09;1578790809
0.08185166;659.59;2020-01-12 02:00:09;1578794409
0.08155044;659.64;2020-01-12 03:00:08;1578798008
0.08160178;659.89;2020-01-12 04:00:10;1578801610
0.08179297;660.27;2020-01-12 05:00:08;1578805208
0.0814298;660.26;2020-01-12 06:00:09;1578808809
0.08160138;660.46;2020-01-12 07:00:09;1578812409
0.08152777;660.23;2020-01-12 08:00:09;1578816009
0.08111165;659.92;2020-01-12 09:00:10;1578819610
0.08112535;659.85;2020-01-12 10:00:09;1578823209
0.08127766;660.32;2020-01-12 11:00:14;1578826814
0.08131214;659.95;2020-01-12 12:00:10;1578830410
0.0811733;660.37;2020-01-12 13:00:09;1578834009
0.08087844;659.93;2020-01-12 14:00:09;1578837609
0.08112336;660.66;2020-01-12 15:00:09;1578841209
0.08097338;660.24;2020-01-12 16:00:09;1578844809
0.08151504;660.25;2020-01-12 17:00:09;1578848409
0.0814371;660.51;2020-01-12 18:00:08;1578852008
0.08129338;660.37;2020-01-12 19:00:09;1578855609
0.08119423;659.66;2020-01-12 20:00:09;1578859209
0.08107248;660.28;2020-01-12 21:00:10;1578862810
0.0814798;660.17;2020-01-12 22:00:09;1578866409
0.08090518;659.56;2020-01-12 23:00:09;1578870009
0.08065491;659.65;2020-01-13 00:00:09;1578873609
0.08096946;660.05;2020-01-13 01:00:09;1578877209
0.08094014;659.87;2020-01-13 02:00:09;1578880809
0.08137242;660.2;2020-01-13 03:00:09;1578884409
0.08144775;660.75;2020-01-13 04:00:11;1578888011
0.08131807;660.06;2020-01-13 05:00:09;1578891609
0.08154621;659.77;2020-01-13 06:00:09;1578895209
0.08187694;660.31;2020-01-13 07:00:08;1578898808
0.08175134;660.38;2020-01-13 08:00:09;1578902409
0.08119883;659.65;2020-01-13 09:00:09;1578906009
0.08137093;659.75;2020-01-13 10:00:08;1578909608
0.08124619;659.77;2020-01-13 11:00:09;1578913209
0.08177392;661.36;2020-01-13 12:00:09;1578916809
0.08156846;659.64;2020-01-13 13:00:08;1578920408
0.08164243;659.83;2020-01-13 14:00:10;1578924010
0.08159982;660.1;2020-01-13 15:00:09;1578927609
0.08164636;660;2020-01-13 16:00:09;1578931209
0.08141369;659.88;2020-01-13 17:00:11;1578934811
0.08152059;659.87;2020-01-13 18:00:11;1578938411
0.08140793;660;2020-01-13 19:00:09;1578942009
0.08140115;660;2020-01-13 20:00:10;1578945610
0.08093319;659.24;2020-01-13 21:00:11;1578949211
0.08110819;660.18;2020-01-13 22:00:10;1578952810
0.08130504;660.09;2020-01-13 23:00:08;1578956408
0.08139653;660.13;2020-01-14 00:00:08;1578960008
0.07979563;659.47;2020-01-14 01:00:09;1578963609
0.07830992;659.69;2020-01-14 02:00:12;1578967212
0.07829157;659.72;2020-01-14 03:00:11;1578970811
0.07796951;660.19;2020-01-14 04:00:10;1578974410
0.07745194;660.52;2020-01-14 05:00:09;1578978009
0.07787491;659.71;2020-01-14 06:00:08;1578981608
0.07760301;659.7;2020-01-14 07:00:10;1578985210
0.07757597;660.39;2020-01-14 08:00:10;1578988810
0.07753999;660.13;2020-01-14 09:00:08;1578992408
0.07632914;648.69;2020-01-14 10:00:09;1578996009
0.07755936;660.72;2020-01-14 11:00:09;1578999609
